FECHA,TEMPERATURA,PRECIPITACION,VIENTO,Codigo Postal
2024-03-21,18.7,0.0,False,
2024-03-22,19.7,0.0,False,
2024-03-23,18.7,0.0,False,
2024-03-24,17.5,0.0,False,
2024-03-25,12.7,0.0,False,
2024-03-26,6.9,0.0,False,
2024-03-27,9.1,0.0,False,
2024-03-28,11.0,0.0,False,
2024-03-29,8.1,0.0,False,
2024-03-30,7.5,0.0,False,
2024-03-31,7.1,0.0,False,
2024-04-01,8.5,0.0,False,
2024-04-02,10.5,0.0,False,
2024-04-03,13.7,0.0,False,
2024-04-04,14.9,0.0,False,
2024-04-05,17.0,0.0,False,
2024-04-06,19.4,0.0,False,
2024-04-07,18.2,0.0,False,
2024-04-08,14.0,0.0,False,
2024-04-09,11.6,0.0,False,
2024-04-10,14.6,0.0,False,
2024-04-13,20.5,0.0,False,
2024-04-14,20.8,0.0,False,
2024-04-15,21.5,0.0,False,
2024-04-16,20.0,0.0,False,
2024-04-17,16.6,0.0,False,
2024-04-18,16.1,0.0,False,
2024-04-19,15.1,0.0,False,
2024-04-20,18.1,0.0,False,
2024-04-21,17.5,0.0,False,
2024-04-22,13.4,0.0,False,
2024-04-23,11.1,0.0,False,
2024-04-24,12.5,0.0,False,
2024-04-25,13.9,0.0,False,
2024-04-26,13.6,0.0,False,
2024-04-27,11.3,0.0,False,
2024-04-28,12.3,0.0,False,
2024-05-10,22.3,0.0,False,
2024-05-11,22.1,0.0,False,
2024-05-12,21.9,0.0,False,
2024-05-13,21.7,0.0,False,
2024-05-14,15.3,0.0,False,
2024-05-15,14.1,0.0,False,
2024-05-16,13.6,0.0,False,
2024-05-17,15.2,0.0,False,
2024-05-18,16.5,0.0,False,
2024-05-19,16.3,0.0,False,
2024-05-20,15.4,0.0,False,
2024-05-21,15.4,0.0,False,
2024-05-22,16.7,0.0,False,
2024-05-23,18.7,0.0,False,
2024-05-24,20.6,0.0,False,
2024-05-25,22.0,0.0,False,
2024-05-26,22.3,0.0,False,
2024-05-27,23.3,0.0,False,
2024-05-28,23.9,0.0,False,
2024-05-29,26.7,0.0,False,
2024-05-30,27.2,0.0,False,
2024-05-31,22.6,0.0,False,
2024-06-01,19.7,0.0,False,
2024-06-02,20.5,0.0,False,
2024-06-03,22.5,0.0,False,
2024-06-04,24.5,0.0,False,
2024-06-05,26.4,0.0,False,
2024-06-06,27.1,0.0,False,
2024-06-07,27.4,0.0,False,
2024-06-08,20.1,0.0,False,
2024-06-09,19.7,0.0,False,
2024-06-10,17.3,0.0,False,
2024-06-11,19.1,0.0,False,
2024-06-12,19.4,0.0,False,
2024-06-13,20.8,0.0,False,
2024-06-14,23.8,0.0,False,
2024-06-15,23.2,0.0,False,
2024-06-16,23.1,0.0,False,
2024-06-17,23.9,0.0,False,
2024-06-18,21.2,0.0,False,
2024-06-19,18.8,0.0,False,
2024-06-20,16.8,0.0,False,
2024-06-25,27.2,0.0,False,
2024-06-26,25.1,0.0,False,
2024-06-27,27.0,0.0,False,
2024-06-28,23.1,0.0,False,
2024-06-29,19.2,0.0,False,
2024-06-30,21.5,0.0,False,
2024-07-01,24.0,0.0,False,
2024-07-02,24.3,0.0,False,
2024-07-03,26.7,0.0,False,
2024-07-04,29.8,0.0,False,
2024-07-05,30.5,0.0,False,
2024-07-06,28.2,0.0,False,
2024-07-07,24.4,0.0,False,
2024-07-08,26.1,0.0,False,
2024-07-09,26.7,0.0,False,
2024-07-10,27.5,0.0,False,
2024-07-11,29.4,0.0,False,
2024-07-12,27.9,0.0,False,
2024-07-13,26.6,0.0,False,
2024-07-14,27.0,0.0,False,
2024-07-15,25.7,0.0,False,
2024-07-16,26.1,0.0,False,
2024-07-17,27.9,0.0,False,
2024-07-18,29.1,0.0,False,
2024-07-19,30.5,0.0,False,
2024-07-20,29.3,0.0,False,
2024-07-21,26.5,0.0,False,
2024-07-22,27.4,0.0,False,
2024-07-23,31.4,0.0,False,
2024-07-24,33.3,0.0,False,
2024-07-25,33.0,0.0,False,
2024-07-26,31.3,0.0,False,
2024-07-27,31.7,0.0,False,
2024-07-28,31.8,0.0,False,
2024-07-29,30.4,0.0,False,
2024-07-30,31.2,0.0,False,
2024-07-31,31.3,0.0,False,
2024-01-01,6.9,0.0,False,
2024-01-02,6.3,0.0,False,
2024-01-03,10.9,0.0,False,
2024-01-04,9.6,0.0,False,
2024-01-05,7.2,0.0,False,
2024-01-06,6.5,0.0,False,
2024-01-07,6.3,0.0,False,
2024-01-08,5.2,0.0,False,
2024-01-09,5.9,0.0,False,
2024-01-10,6.4,0.0,False,
2024-01-11,5.5,0.0,False,
2024-01-12,3.8,0.0,False,
2024-01-13,6.1,0.0,False,
2024-01-14,8.0,0.0,False,
2024-01-25,13.6,0.0,False,
2024-01-26,14.3,0.0,False,
2024-01-27,14.1,0.0,False,
2024-01-28,13.0,0.0,False,
2024-01-29,12.1,0.0,False,
2024-01-30,10.9,0.0,False,
2024-01-31,8.2,0.0,False,
2024-02-01,12.0,0.0,False,
2024-02-02,12.2,0.0,False,
2024-02-03,11.5,0.0,False,
2024-02-04,12.1,0.0,False,
2024-02-05,11.2,0.0,False,
2024-02-06,10.7,0.0,False,
2024-02-07,9.2,0.0,False,
2024-02-08,10.0,0.0,False,
2024-02-09,9.7,0.0,False,
2024-02-10,7.8,0.0,False,
2024-02-11,5.8,0.0,False,
2024-02-12,10.0,0.0,False,
2024-02-13,12.5,0.0,False,
2024-02-14,13.8,0.0,False,
2024-02-15,12.4,0.0,False,
2024-02-16,12.0,0.0,False,
2024-02-17,12.7,0.0,False,
2024-02-18,12.7,0.0,False,
2024-02-19,14.1,0.0,False,
2024-02-20,13.4,0.0,False,
2024-02-21,11.9,0.0,False,
2024-02-22,10.8,0.0,False,
2024-02-23,6.8,0.0,False,
2024-02-24,7.0,0.0,False,
2024-02-25,9.5,0.0,False,
2024-02-26,8.6,0.0,False,
2024-02-29,9.3,0.0,False,
2024-03-01,8.0,0.0,False,
2024-03-02,6.2,0.0,False,
2024-03-03,6.4,0.0,False,
2024-03-04,9.2,0.0,False,
2024-03-05,9.8,0.0,False,
2024-03-06,9.7,0.0,False,
2024-03-07,8.7,0.0,False,
2024-03-08,6.9,0.0,False,
2024-03-09,6.1,0.0,False,
2024-03-10,8.2,0.0,False,
2024-03-11,10.1,0.0,False,
2024-03-12,11.5,0.0,False,
2024-03-13,13.5,0.0,False,
2024-03-14,12.9,0.0,False,
2024-03-15,13.1,0.0,False,
2024-03-16,13.3,0.0,False,
2024-03-19,18.7,0.0,False,
2024-03-20,18.6,0.0,False,
2024-03-21,18.8,0.0,False,
2024-03-22,19.8,0.0,False,
2024-03-23,19.5,0.0,False,
2024-03-24,17.3,0.0,False,
2024-03-25,12.5,0.0,False,
2024-03-26,7.1,0.0,False,
2024-03-27,8.9,0.0,False,
2024-03-28,10.8,0.0,False,
2024-03-29,7.9,0.0,False,
2024-03-30,7.6,0.0,False,
2024-03-31,6.9,0.0,False,
2024-04-01,8.4,0.0,False,
2024-04-02,10.7,0.0,False,
2024-04-03,13.7,0.0,False,
2024-04-04,15.4,0.0,False,
2024-04-05,17.3,0.0,False,
2024-04-06,19.4,0.0,False,
2024-04-07,18.8,0.0,False,
2024-04-08,13.7,0.0,False,
2024-04-09,11.5,0.0,False,
2024-04-10,14.5,0.0,False,
2024-04-11,19.6,0.0,False,
2024-04-12,20.0,0.0,False,
2024-04-13,21.3,0.0,False,
2024-04-14,21.7,0.0,False,
2024-04-15,22.5,0.0,False,
2024-04-16,20.7,0.0,False,
2024-04-17,16.3,0.0,False,
2024-04-18,16.0,0.0,False,
2024-04-19,15.3,0.0,False,
2024-04-20,18.5,0.0,False,
2024-04-21,17.6,0.0,False,
2024-04-22,13.5,0.0,False,
2024-04-23,11.0,0.0,False,
2024-04-24,12.5,0.0,False,
2024-04-25,14.5,0.0,False,
2024-04-26,13.6,0.0,False,
2024-04-27,11.3,0.0,False,
2024-04-28,12.8,0.0,False,
2024-04-29,13.8,0.0,False,
2024-04-30,13.7,0.0,False,
2024-05-01,10.8,0.0,False,
2024-05-02,10.8,0.0,False,
2024-05-03,13.3,0.0,False,
2024-05-04,16.8,0.0,False,
2024-05-05,16.3,0.0,False,
2024-05-06,15.4,0.0,False,
2024-05-07,16.7,0.0,False,
2024-05-08,17.9,0.0,False,
2024-05-09,20.7,0.0,False,
2024-05-10,22.9,0.0,False,
2024-05-11,22.3,0.0,False,
2024-05-12,22.5,0.0,False,
2024-05-13,22.2,0.0,False,
2024-05-14,15.4,0.0,False,
2024-05-15,14.4,0.0,False,
2024-05-16,13.7,0.0,False,
2024-05-17,15.2,0.0,False,
2024-05-18,16.8,0.0,False,
2024-05-19,16.7,0.0,False,
2024-05-20,15.6,0.0,False,
2024-05-21,15.4,0.0,False,
2024-05-22,16.7,0.0,False,
2024-05-23,19.0,0.0,False,
2024-05-24,20.6,0.0,False,
2024-05-25,22.5,0.0,False,
2024-05-26,23.2,0.0,False,
2024-05-27,24.0,0.0,False,
2024-05-28,24.3,0.0,False,
2024-05-29,27.0,0.0,False,
2024-05-30,27.3,0.0,False,
2024-05-31,22.8,0.0,False,
2024-06-01,19.8,0.0,False,
2024-06-02,20.7,0.0,False,
2024-06-03,22.6,0.0,False,
2024-06-04,24.7,0.0,False,
2024-06-05,27.1,0.0,False,
2024-06-06,27.8,0.0,False,
2024-06-07,27.6,0.0,False,
2024-06-08,20.3,0.0,False,
2024-06-09,20.0,0.0,False,
2024-06-10,17.3,0.0,False,
2024-06-11,19.3,0.0,False,
2024-06-12,19.8,0.0,False,
2024-06-13,21.1,0.0,False,
2024-06-14,24.6,0.0,False,
2024-06-15,23.7,0.0,False,
2024-06-16,24.1,0.0,False,
2024-06-17,24.7,0.0,False,
2024-06-18,21.8,0.0,False,
2024-06-19,19.4,0.0,False,
2024-06-20,17.0,0.0,False,
2024-06-21,21.7,0.0,False,
2024-06-22,24.3,0.0,False,
2024-06-23,24.7,0.0,False,
2024-06-24,25.8,0.0,False,
2024-06-25,27.4,0.0,False,
2024-06-26,25.5,0.0,False,
2024-06-27,27.3,0.0,False,
2024-06-28,23.5,0.0,False,
2024-06-29,19.5,0.0,False,
2024-06-30,21.7,0.0,False,
2024-07-01,24.4,0.0,False,
2024-07-02,24.4,0.0,False,
2024-07-03,27.0,0.0,False,
2024-07-04,30.0,0.0,False,
2024-07-05,30.8,0.0,False,
2024-07-06,28.7,0.0,False,
2024-07-07,24.7,0.0,False,
2024-07-08,26.9,0.0,False,
2024-07-09,27.4,0.0,False,
2024-07-10,28.2,0.0,False,
2024-07-11,30.0,0.0,False,
2024-07-12,28.3,0.0,False,
2024-07-13,26.7,0.0,False,
2024-07-14,27.5,0.0,False,
2024-07-15,26.3,0.0,False,
2024-07-16,26.8,0.0,False,
2024-07-17,28.4,0.0,False,
2024-07-18,29.8,0.0,False,
2024-07-19,31.4,0.0,False,
2024-07-20,29.8,0.0,False,
2024-07-21,26.9,0.0,False,
2024-07-22,29.0,0.0,False,
2024-07-23,31.7,0.0,False,
2024-07-24,33.3,0.0,False,
2024-07-25,33.2,0.0,False,
2024-07-26,31.7,0.0,False,
2024-07-27,32.0,0.0,False,
2024-07-28,32.2,0.0,False,
2024-07-29,30.7,0.0,False,
2024-07-30,31.5,0.0,False,
2024-07-31,32.0,0.0,False,
2024-01-01,7.0,0.0,False,
2024-01-02,6.1,0.0,False,
2024-01-03,10.9,0.0,False,
2024-01-04,9.9,0.0,False,
2024-01-05,7.8,0.0,False,
2024-01-06,7.1,0.0,False,
2024-01-07,6.6,0.0,False,
2024-01-08,4.5,0.0,False,
2024-01-09,6.1,0.0,False,
2024-01-10,6.6,0.0,False,
2024-01-11,5.8,0.0,False,
2024-01-12,4.3,0.0,False,
2024-01-13,6.5,0.0,False,
2024-01-14,7.9,0.0,False,
2024-01-15,11.7,0.0,False,
2024-01-16,13.3,0.0,False,
2024-01-17,11.4,0.0,False,
2024-01-18,11.8,0.0,False,
2024-01-19,7.1,0.0,False,
2024-01-20,6.9,0.0,False,
2024-01-21,8.8,0.0,False,
2024-01-22,7.1,0.0,False,
2024-01-23,10.3,0.0,False,
2024-01-24,12.8,0.0,False,
2024-01-25,13.5,0.0,False,
2024-01-26,14.4,0.0,False,
2024-01-27,13.9,0.0,False,
2024-01-28,13.0,0.0,False,
2024-01-29,12.3,0.0,False,
2024-01-30,10.7,0.0,False,
2024-01-31,8.3,0.0,False,
2024-02-01,11.0,0.0,False,
2024-02-02,11.1,0.0,False,
2024-02-03,11.5,0.0,False,
2024-02-04,11.7,0.0,False,
2024-02-05,10.3,0.0,False,
2024-02-06,10.5,0.0,False,
2024-02-07,9.3,0.0,False,
2024-02-08,10.1,0.0,False,
2024-02-09,9.8,0.0,False,
2024-02-10,8.4,0.0,False,
2024-02-11,5.9,0.0,False,
2024-02-12,10.3,0.0,False,
2024-02-13,12.9,0.0,False,
2024-02-14,14.3,0.0,False,
2024-02-15,12.6,0.0,False,
2024-02-16,12.4,0.0,False,
2024-02-17,11.7,0.0,False,
2024-02-18,12.5,0.0,False,
2024-02-19,13.5,0.0,False,
2024-02-20,13.3,0.0,False,
2024-02-21,11.5,0.0,False,
2024-02-22,11.0,0.0,False,
2024-02-23,7.1,0.0,False,
2024-02-24,7.4,0.0,False,
2024-02-25,9.8,0.0,False,
2024-02-26,9.6,0.0,False,
2024-02-27,8.0,0.0,False,
2024-02-28,9.3,0.0,False,
2024-02-29,9.4,0.0,False,
2024-03-01,8.4,0.0,False,
2024-03-02,6.5,0.0,False,
2024-03-03,6.7,0.0,False,
2024-03-04,9.4,0.0,False,
2024-03-05,10.4,0.0,False,
2024-03-06,9.8,0.0,False,
2024-03-07,8.8,0.0,False,
2024-03-08,7.2,0.0,False,
2024-03-09,6.3,0.0,False,
2024-03-10,8.1,0.0,False,
2024-03-11,10.6,0.0,False,
2024-03-12,11.5,0.0,False,
2024-03-13,13.6,0.0,False,
2024-03-14,12.4,0.0,False,
2024-03-15,13.5,0.0,False,
2024-03-16,14.0,0.0,False,
2024-03-17,16.6,0.0,False,
2024-03-18,17.1,0.0,False,
2024-03-19,18.9,0.0,False,
2024-03-20,18.4,0.0,False,
2024-03-21,18.8,0.0,False,
2024-03-22,19.8,0.0,False,
2024-03-23,19.5,0.0,False,
2024-03-24,17.5,0.0,False,
2024-03-25,12.6,0.0,False,
2024-03-26,7.1,0.0,False,
2024-03-27,9.1,0.0,False,
2024-03-28,11.2,0.0,False,
2024-03-29,7.9,0.0,False,
2024-03-30,7.9,0.0,False,
2024-03-31,7.1,0.0,False,
2024-04-01,8.3,0.0,False,
2024-04-02,10.7,0.0,False,
2024-04-03,13.7,0.0,False,
2024-04-04,15.7,0.0,False,
2024-04-05,17.7,0.0,False,
2024-04-06,19.6,0.0,False,
2024-04-07,18.7,0.0,False,
2024-04-10,14.8,0.0,False,
2024-04-11,19.7,0.0,False,
2024-04-12,19.8,0.0,False,
2024-04-13,21.0,0.0,False,
2024-04-14,21.5,0.0,False,
2024-04-15,22.3,0.0,False,
2024-04-16,20.9,0.0,False,
2024-04-17,16.6,0.0,False,
2024-04-18,16.1,0.0,False,
2024-04-19,15.5,0.0,False,
2024-04-20,18.5,0.0,False,
2024-04-21,17.9,0.0,False,
2024-04-22,13.6,0.0,False,
2024-04-23,11.2,0.0,False,
2024-04-24,12.7,0.0,False,
2024-04-25,14.8,0.0,False,
2024-04-26,13.8,0.0,False,
2024-04-27,11.4,0.0,False,
2024-04-28,12.8,0.0,False,
2024-04-29,13.9,0.0,False,
2024-04-30,13.7,0.0,False,
2024-05-01,11.2,0.0,False,
2024-05-02,11.0,0.0,False,
2024-05-03,13.6,0.0,False,
2024-05-04,17.0,0.0,False,
2024-05-05,16.6,0.0,False,
2024-05-06,16.0,0.0,False,
2024-05-07,17.1,0.0,False,
2024-05-08,18.0,0.0,False,
2024-05-09,20.9,0.0,False,
2024-05-10,23.0,0.0,False,
2024-05-11,22.7,0.0,False,
2024-05-12,23.0,0.0,False,
2024-05-13,22.5,0.0,False,
2024-05-14,16.3,0.0,False,
2024-05-15,15.1,0.0,False,
2024-05-16,14.0,0.0,False,
2024-05-17,15.5,0.0,False,
2024-05-18,17.2,0.0,False,
2024-05-19,17.2,0.0,False,
2024-05-20,16.1,0.0,False,
2024-05-21,15.9,0.0,False,
2024-05-22,17.1,0.0,False,
2024-05-23,19.3,0.0,False,
2024-05-24,21.2,0.0,False,
2024-05-25,22.8,0.0,False,
2024-05-26,23.1,0.0,False,
2024-05-27,24.5,0.0,False,
2024-05-28,24.6,0.0,False,
2024-05-29,27.4,0.0,False,
2024-05-30,28.0,0.0,False,
2024-05-31,23.0,0.0,False,
2024-06-01,20.0,0.0,False,
2024-06-02,21.0,0.0,False,
2024-06-03,23.1,0.0,False,
2024-06-04,25.1,0.0,False,
2024-06-05,27.6,0.0,False,
2024-06-06,28.4,0.0,False,
2024-06-07,27.9,0.0,False,
2024-06-08,20.3,0.0,False,
2024-06-09,20.2,0.0,False,
2024-06-10,17.2,0.0,False,
2024-06-11,19.3,0.0,False,
2024-06-12,19.7,0.0,False,
2024-06-13,21.3,0.0,False,
2024-06-14,24.4,0.0,False,
2024-06-15,24.0,0.0,False,
2024-06-16,24.3,0.0,False,
2024-06-17,24.7,0.0,False,
2024-06-18,21.7,0.0,False,
2024-06-19,19.6,0.0,False,
2024-06-20,17.4,0.0,False,
2024-06-21,22.2,0.0,False,
2024-06-22,24.9,0.0,False,
2024-06-23,25.0,0.0,False,
2024-06-24,26.3,0.0,False,
2024-06-25,28.4,0.0,False,
2024-06-26,25.9,0.0,False,
2024-06-27,27.6,0.0,False,
2024-06-28,23.5,0.0,False,
2024-06-29,19.6,0.0,False,
2024-06-30,21.9,0.0,False,
2024-07-01,24.6,0.0,False,
2024-07-02,24.7,0.0,False,
2024-07-03,28.1,0.0,False,
2024-07-04,30.6,0.0,False,
2024-07-05,31.2,0.0,False,
2024-07-06,29.2,0.0,False,
2024-07-07,25.0,0.0,False,
2024-07-08,27.0,0.0,False,
2024-07-09,27.3,0.0,False,
2024-07-10,28.3,0.0,False,
2024-07-11,30.1,0.0,False,
2024-07-12,28.8,0.0,False,
2024-07-13,27.2,0.0,False,
2024-07-14,27.5,0.0,False,
2024-07-15,26.0,0.0,False,
2024-07-16,27.2,0.0,False,
2024-07-17,28.8,0.0,False,
2024-07-18,30.2,0.0,False,
2024-07-19,31.7,0.0,False,
2024-07-20,29.9,0.0,False,
2024-07-23,32.1,0.0,False,
2024-07-24,33.8,0.0,False,
2024-07-25,33.7,0.0,False,
2024-07-26,32.2,0.0,False,
2024-07-27,32.5,0.0,False,
2024-07-28,32.5,0.0,False,
2024-07-29,30.8,0.0,False,
2024-07-30,31.4,0.0,False,
2024-07-31,32.0,0.0,False,
2024-01-01,7.8,0.0,False,
2024-01-02,7.5,0.0,False,
2024-01-03,11.5,0.0,False,
2024-01-04,11.2,0.0,False,
2024-01-05,8.8,0.0,False,
2024-01-06,7.7,0.0,False,
2024-01-07,7.0,0.0,False,
2024-01-08,5.5,0.0,False,
2024-01-09,7.5,0.0,False,
2024-01-10,8.2,0.0,False,
2024-01-11,6.4,0.0,False,
2024-01-12,4.6,0.0,False,
2024-01-13,7.1,0.0,False,
2024-01-14,8.8,0.0,False,
2024-01-15,12.3,0.0,False,
2024-01-16,14.1,0.0,False,
2024-01-17,12.5,0.0,False,
2024-01-18,12.7,0.0,False,
2024-01-19,7.9,0.0,False,
2024-01-20,7.0,0.0,False,
2024-01-21,8.7,0.0,False,
2024-01-22,8.0,0.0,False,
2024-01-23,9.9,0.0,False,
2024-01-24,11.9,0.0,False,
2024-01-25,12.7,0.0,False,
2024-01-26,13.0,0.0,False,
2024-01-27,13.8,0.0,False,
2024-01-28,12.7,0.0,False,
2024-01-29,12.6,0.0,False,
2024-01-30,11.1,0.0,False,
2024-01-31,9.1,0.0,False,
2024-02-01,10.9,0.0,False,
2024-02-02,11.5,0.0,False,
2024-02-03,11.4,0.0,False,
2024-02-04,11.1,0.0,False,
2024-02-05,10.9,0.0,False,
2024-02-06,11.5,0.0,False,
2024-02-07,10.8,0.0,False,
2024-02-08,11.3,0.0,False,
2024-02-09,11.1,0.0,False,
2024-02-10,9.4,0.0,False,
2024-02-11,7.7,0.0,False,
2024-02-12,11.0,0.0,False,
2024-02-13,13.7,0.0,False,
2024-02-14,14.8,0.0,False,
2024-02-15,13.7,0.0,False,
2024-02-16,13.3,0.0,False,
2024-02-17,11.8,0.0,False,
2024-02-18,12.4,0.0,False,
2024-02-19,13.3,0.0,False,
2024-02-20,13.0,0.0,False,
2024-02-21,12.4,0.0,False,
2024-02-22,12.4,0.0,False,
2024-02-23,8.7,0.0,False,
2024-02-24,8.5,0.0,False,
2024-02-25,11.0,0.0,False,
2024-02-26,10.5,0.0,False,
2024-02-27,8.8,0.0,False,
2024-02-28,9.8,0.0,False,
2024-02-29,9.9,0.0,False,
2024-03-01,9.3,0.0,False,
2024-03-02,7.7,0.0,False,
2024-03-03,7.5,0.0,False,
2024-03-04,10.6,0.0,False,
2024-03-05,10.7,0.0,False,
2024-03-06,10.0,0.0,False,
2024-03-07,10.1,0.0,False,
2024-03-08,8.5,0.0,False,
2024-03-09,8.0,0.0,False,
2024-03-10,9.2,0.0,False,
2024-03-11,11.1,0.0,False,
2024-03-12,11.4,0.0,False,
2024-03-13,13.2,0.0,False,
2024-03-14,13.4,0.0,False,
2024-03-15,13.8,0.0,False,
2024-03-16,14.4,0.0,False,
2024-03-17,16.8,0.0,False,
2024-03-18,17.4,0.0,False,
2024-03-19,18.8,0.0,False,
2024-03-20,18.9,0.0,False,
2024-03-21,19.1,0.0,False,
2024-03-22,19.8,0.0,False,
2024-03-23,19.6,0.0,False,
2024-03-24,18.0,0.0,False,
2024-03-25,14.4,0.0,False,
2024-03-26,9.5,0.0,False,
2024-03-27,10.6,0.0,False,
2024-03-28,12.4,0.0,False,
2024-03-29,9.9,0.0,False,
2024-03-30,9.6,0.0,False,
2024-03-31,8.9,0.0,False,
2024-04-01,9.8,0.0,False,
2024-04-02,12.0,0.0,False,
2024-04-03,14.7,0.0,False,
2024-04-04,15.9,0.0,False,
2024-04-05,17.9,0.0,False,
2024-04-06,19.9,0.0,False,
2024-04-07,19.6,0.0,False,
2024-04-08,16.0,0.0,False,
2024-04-09,12.6,0.0,False,
2024-04-10,14.7,0.0,False,
2024-04-11,19.5,0.0,False,
2024-04-12,19.5,0.0,False,
2024-04-13,20.4,0.0,False,
2024-04-14,21.2,0.0,False,
2024-04-15,22.3,0.0,False,
2024-04-16,20.8,0.0,False,
2024-04-20,18.4,0.0,False,
2024-04-21,17.6,0.0,False,
2024-04-22,13.9,0.0,False,
2024-04-23,11.7,0.0,False,
2024-04-24,13.1,0.0,False,
2024-04-25,15.8,0.0,False,
2024-04-26,15.7,0.0,False,
2024-04-28,13.6,0.0,False,
2024-04-29,14.7,0.0,False,
2024-04-30,15.4,0.0,False,
2024-05-01,13.2,0.0,False,
2024-05-02,12.8,0.0,False,
2024-05-03,14.6,0.0,False,
2024-05-04,17.8,0.0,False,
2024-05-05,18.3,0.0,False,
2024-05-06,17.3,0.0,False,
2024-05-07,17.3,0.0,False,
2024-05-08,17.8,0.0,False,
2024-05-09,20.8,0.0,False,
2024-05-10,22.6,0.0,False,
2024-05-11,22.8,0.0,False,
2024-05-12,23.4,0.0,False,
2024-05-13,23.6,0.0,False,
2024-05-14,18.1,0.0,False,
2024-05-15,16.5,0.0,False,
2024-05-16,16.3,0.0,False,
2024-05-17,17.5,0.0,False,
2024-05-18,18.1,0.0,False,
2024-05-19,18.4,0.0,False,
2024-05-20,17.4,0.0,False,
2024-05-21,17.8,0.0,False,
2024-05-22,18.7,0.0,False,
2024-05-23,19.3,0.0,False,
2024-05-24,21.0,0.0,False,
2024-05-25,23.3,0.0,False,
2024-05-26,23.9,0.0,False,
2024-05-27,24.5,0.0,False,
2024-05-28,24.4,0.0,False,
2024-05-29,26.8,0.0,False,
2024-05-30,27.6,0.0,False,
2024-05-31,23.1,0.0,False,
2024-06-01,20.2,0.0,False,
2024-06-02,20.7,0.0,False,
2024-06-03,23.2,0.0,False,
2024-06-04,25.2,0.0,False,
2024-06-05,27.7,0.0,False,
2024-06-06,28.6,0.0,False,
2024-06-07,28.5,0.0,False,
2024-06-08,22.4,0.0,False,
2024-06-09,21.8,0.0,False,
2024-06-10,18.6,0.0,False,
2024-06-11,19.6,0.0,False,
2024-06-12,20.2,0.0,False,
2024-06-13,21.6,0.0,False,
2024-06-14,25.1,0.0,False,
2024-06-15,24.8,0.0,False,
2024-06-16,24.8,0.0,False,
2024-06-17,25.6,0.0,False,
2024-06-18,23.7,0.0,False,
2024-06-19,21.4,0.0,False,
2024-06-20,19.1,0.0,False,
2024-06-21,22.2,0.0,False,
2024-06-22,25.3,0.0,False,
2024-06-23,25.1,0.0,False,
2024-06-24,25.9,0.0,False,
2024-06-25,28.4,0.0,False,
2024-06-26,26.9,0.0,False,
2024-06-27,28.1,0.0,False,
2024-06-28,25.4,0.0,False,
2024-06-29,22.0,0.0,False,
2024-06-30,23.6,0.0,False,
2024-07-01,24.8,0.0,False,
2024-07-02,24.5,0.0,False,
2024-07-03,27.0,0.0,False,
2024-07-04,29.7,0.0,False,
2024-07-05,31.0,0.0,False,
2024-07-06,30.1,0.0,False,
2024-07-07,25.5,0.0,False,
2024-07-08,27.5,0.0,False,
2024-07-09,28.4,0.0,False,
2024-07-10,29.0,0.0,False,
2024-07-11,30.7,0.0,False,
2024-07-12,29.0,0.0,False,
2024-07-13,27.5,0.0,False,
2024-07-14,28.4,0.0,False,
2024-07-15,27.3,0.0,False,
2024-07-16,27.3,0.0,False,
2024-07-17,28.7,0.0,False,
2024-07-18,30.4,0.0,False,
2024-07-19,31.6,0.0,False,
2024-07-20,30.7,0.0,False,
2024-07-21,27.7,0.0,False,
2024-07-22,27.3,0.0,False,
2024-07-23,31.0,0.0,False,
2024-07-24,33.0,0.0,False,
2024-07-25,33.2,0.0,False,
2024-07-26,32.1,0.0,False,
2024-07-27,32.3,0.0,False,
2024-07-28,32.4,0.0,False,
2024-07-29,31.3,0.0,False,
2024-07-30,31.4,0.0,False,
2024-07-31,32.1,0.0,False,
2024-01-01,7.0,0.0,False,
2024-01-02,6.4,0.0,False,
2024-01-03,11.6,0.0,False,
2024-01-04,10.3,0.0,False,
2024-01-05,8.2,0.0,False,
2024-01-06,7.3,0.0,False,
2024-01-07,6.2,0.0,False,
2024-01-08,4.1,0.0,False,
2024-01-09,6.9,0.0,False,
2024-01-10,7.2,0.0,False,
2024-01-11,5.6,0.0,False,
2024-01-12,4.7,0.0,False,
2024-01-13,6.1,0.0,False,
2024-01-14,8.0,0.0,False,
2024-01-15,12.1,0.0,False,
2024-01-16,14.2,0.0,False,
2024-01-17,12.3,0.0,False,
2024-01-18,12.5,0.0,False,
2024-01-19,8.0,0.0,False,
2024-01-20,7.3,0.0,False,
2024-01-21,8.6,0.0,False,
2024-01-22,6.9,0.0,False,
2024-01-23,9.2,0.0,False,
2024-01-24,11.2,0.0,False,
2024-01-25,11.2,0.0,False,
2024-01-26,11.8,0.0,False,
2024-01-27,12.0,0.0,False,
2024-01-28,11.1,0.0,False,
2024-01-29,11.4,0.0,False,
2024-01-30,10.0,0.0,False,
2024-01-31,8.0,0.0,False,
2024-02-01,9.7,0.0,False,
2024-02-02,10.3,0.0,False,
2024-02-03,10.2,0.0,False,
2024-02-04,9.8,0.0,False,
2024-02-05,9.2,0.0,False,
2024-02-06,10.1,0.0,False,
2024-02-07,9.6,0.0,False,
2024-02-08,10.6,0.0,False,
2024-02-09,10.8,0.0,False,
2024-02-10,9.1,0.0,False,
2024-02-11,6.9,0.0,False,
